# threads 8 processes 6 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.48765	0.0130282
0.442799	0.00794922
0.442468	0.00805734
0.444091	0.00799505
0.444943	0.00806289
0.44538	0.00805635
0.443805	0.00820221
0.442075	0.00806305
0.442977	0.00797641
0.441504	0.00819485
0.44162	0.00794684
0.443738	0.00810572
0.443258	0.00805429
0.445806	0.00804161
0.442477	0.00801477
0.442445	0.00816993
0.443741	0.00791438
0.442827	0.00799912
0.443886	0.00816205
0.44287	0.00792507
0.44418	0.00812035
0.44254	0.00799212
0.445106	0.00836357
0.442919	0.00805983
0.44302	0.00824233
0.442897	0.00823729
0.443329	0.00817545
0.444427	0.0081936
0.444446	0.00814149
0.444661	0.00803447
