# threads 2 processes 6 vertices 20000000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
2.30043	0.726932
2.30521	0.72791
2.31279	0.729114
2.31918	0.727447
2.30828	0.728745
2.31426	0.727754
2.29344	0.727928
2.30372	0.72992
2.30169	0.728083
2.29925	0.729052
2.30372	0.728565
2.2899	0.728249
2.30854	0.728269
2.31314	0.727754
2.29507	0.728769
2.30298	0.728009
2.29749	0.728403
2.29301	0.727757
2.2935	0.727975
2.30819	0.728679
2.3	0.728014
2.31025	0.730299
2.29304	0.727574
2.29379	0.730289
2.30946	0.727984
2.30095	0.72744
2.30594	0.728774
2.29991	0.728027
2.29584	0.72871
2.30298	0.728054
