# threads 4 processes 4 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.848145	0.194008
0.820811	0.171754
0.818746	0.170622
0.817261	0.170072
0.817265	0.169333
0.82992	0.182347
0.821893	0.175153
0.820338	0.172144
0.819586	0.172371
0.82245	0.175753
0.822666	0.175322
0.817876	0.169351
0.822061	0.174481
0.821868	0.17464
0.822525	0.174778
0.822256	0.174946
0.834302	0.187259
0.821169	0.174001
0.822165	0.175349
0.822149	0.174271
0.819183	0.17232
0.821088	0.174094
0.821762	0.174772
0.822895	0.175898
0.821059	0.173454
0.821115	0.174122
0.820516	0.172651
0.82354	0.176032
0.819686	0.173256
0.822562	0.175971
