# threads 2 processes 22 vertices 10000000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
1.65306	1.11006
1.26945	0.724745
1.27143	0.724176
1.27288	0.725915
1.2677	0.724985
1.26717	0.727254
1.27167	0.726583
1.26997	0.726597
1.27086	0.726887
1.28526	0.73096
1.27976	0.734863
1.2753	0.727093
1.26844	0.726369
1.26914	0.726923
1.27411	0.726232
1.26898	0.725626
1.27023	0.725043
1.26667	0.72649
1.27162	0.724488
1.26916	0.724992
1.27288	0.728803
1.27513	0.727496
1.27163	0.725868
1.27434	0.729342
1.27316	0.726371
1.2746	0.726312
1.27209	0.724208
1.27352	0.725108
1.27804	0.737828
1.27456	0.731614
