# threads 2 processes 16 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.293239	0.0999525
0.277515	0.0856254
0.269796	0.0781313
0.26952	0.077828
0.268413	0.0768915
0.269952	0.0779293
0.269432	0.0774749
0.268919	0.0780125
0.273125	0.0818138
0.269454	0.0781773
0.268901	0.0777903
0.26911	0.0778226
0.268643	0.0775341
0.268991	0.0779641
0.271226	0.0795056
0.271467	0.08029
0.269019	0.0763927
0.26902	0.0773943
0.26966	0.0756862
0.268424	0.0766177
0.268841	0.0769554
0.269268	0.0775135
0.268729	0.0770262
0.268916	0.0778529
0.269681	0.077503
0.274186	0.0825314
0.269031	0.0777032
0.269118	0.0779496
0.268664	0.0775614
0.268903	0.0768818
