# threads 2 processes 24 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.87797	0.742313
0.206982	0.0728403
0.198403	0.0625708
0.198199	0.0622362
0.198384	0.0622351
0.198265	0.0626994
0.198285	0.0626193
0.198331	0.0627425
0.197799	0.0616731
0.198678	0.0629618
0.198673	0.0630146
0.198077	0.0616994
0.198678	0.0630293
0.198403	0.0627768
0.198197	0.0626782
0.197711	0.0623182
0.198527	0.0631283
0.197321	0.0617868
0.198632	0.0630952
0.198272	0.0628235
0.198758	0.0631908
0.198648	0.0630501
0.198433	0.0626883
0.199085	0.0633128
0.198328	0.0627221
0.198372	0.062749
0.19883	0.0632918
0.198525	0.0623107
0.198119	0.0618508
0.198697	0.0626069
