# threads 4 processes 6 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.633525	0.187761
0.569469	0.122338
0.566641	0.119166
0.566893	0.120395
0.566065	0.119006
0.565384	0.11883
0.566276	0.11877
0.566178	0.0600056
0.567006	0.119973
0.565074	0.118574
0.566802	0.119741
0.566451	0.119988
0.565754	0.118887
0.567103	0.119184
0.567028	0.120467
0.565706	0.119148
0.565886	0.11877
0.565805	0.118486
0.566336	0.118737
0.56651	0.119242
0.565951	0.066364
0.565541	0.118589
0.565823	0.119282
0.566048	0.11897
0.567288	0.0626186
0.566552	0.120142
0.565236	0.118271
0.565045	0.118212
0.56587	0.118817
0.567085	0.119848
