# threads 8 processes 2 vertices 20000000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
3.0997	0.531325
3.13581	0.697826
3.13496	0.698241
3.14078	0.703695
3.14203	0.70366
3.13509	0.695269
3.14007	0.706964
3.13956	0.706802
3.13963	0.707347
3.13434	0.701165
3.13504	0.697046
3.14039	0.704127
3.13873	0.702527
3.14083	0.702009
3.14282	0.706798
3.14061	0.704082
3.14058	0.704666
3.14347	0.70573
3.13532	0.697318
3.13353	0.697232
3.13258	0.696103
3.13992	0.703002
3.13997	0.702597
3.14154	0.702599
3.13209	0.698731
3.13335	0.698644
3.13564	0.701366
3.13441	0.70031
3.14106	0.706839
3.14112	0.70648
