# threads 4 processes 11 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.393485	0.141117
0.344248	0.108174
0.338242	0.103487
0.339449	0.105196
0.338218	0.103636
0.33873	0.104321
0.339355	0.103806
0.339703	0.104837
0.339328	0.104486
0.338743	0.0968666
0.339169	0.104216
0.338257	0.103237
0.338392	0.103735
0.338718	0.104091
0.33921	0.104776
0.339809	0.105057
0.338094	0.103749
0.338915	0.104196
0.339242	0.104131
0.339297	0.104617
0.338251	0.10299
0.338981	0.103997
0.338786	0.104202
0.338135	0.103538
0.341964	0.106463
0.338785	0.104386
0.339024	0.104554
0.33807	0.103269
0.338889	0.103949
0.339022	0.104327
