# threads 8 processes 4 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.600832	0.00851164
0.56696	0.00528901
0.565268	0.00521933
0.56629	0.00524105
0.56698	0.00522158
0.56244	0.00526356
0.565186	0.00531686
0.56507	0.00542424
0.563807	0.00528057
0.565745	0.00527698
0.563686	0.00526572
0.562226	0.00517126
0.564264	0.00517154
0.563039	0.00530031
0.564965	0.00527391
0.56853	0.00555012
0.566583	0.00527301
0.563965	0.00529763
0.563103	0.00530872
0.564585	0.00532669
0.564989	0.00524679
0.56621	0.00528321
0.563637	0.00525348
0.562319	0.00516814
0.564931	0.00524495
0.567974	0.00519513
0.563061	0.00527812
0.564677	0.00522194
0.565679	0.00527158
0.562323	0.00525158
