# threads 8 processes 6 vertices 20000000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
2.99767	0.877933
2.7761	0.770205
2.76215	0.756454
2.76166	0.756271
2.7618	0.756186
2.75925	0.753871
2.75598	0.75057
2.76342	0.757417
2.7605	0.753195
2.76472	0.759051
2.76523	0.761206
2.76112	0.754117
2.76287	0.758027
2.76145	0.756663
2.75971	0.753046
2.76964	0.764317
2.76299	0.757699
2.75621	0.750065
2.75999	0.754931
2.76188	0.757476
2.76114	0.755626
2.763	0.757708
2.75872	0.752772
2.76023	0.75406
2.76403	0.759104
2.76317	0.757844
2.762	0.755912
2.76459	0.759694
2.76347	0.757569
2.75689	0.750701
