# threads 2 processes 18 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.294473	0.118328
0.256145	0.0820565
0.249146	0.0745154
0.24899	0.0746697
0.248659	0.0748935
0.248491	0.0755714
0.248332	0.0755569
0.248067	0.0752147
0.248446	0.0749329
0.248807	0.0751493
0.248901	0.0752923
0.249263	0.0752363
0.249026	0.0761741
0.248336	0.0747973
0.257765	0.0740818
0.248978	0.0754463
0.248255	0.0751778
0.248482	0.0747443
0.248472	0.0750371
0.249368	0.0756287
0.248981	0.0760381
0.248697	0.0757169
0.248943	0.0762018
0.248253	0.0750905
0.248458	0.0747274
0.248736	0.0749575
0.249602	0.076084
0.248564	0.0746621
0.24886	0.075205
0.24852	0.0750958
