# threads 8 processes 5 vertices 500000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.567853	0.0123988
0.524435	0.00781258
0.525277	0.00778097
0.524284	0.00779679
0.525778	0.00805553
0.526756	0.00779385
0.526824	0.00787519
0.525164	0.0080328
0.52496	0.00795198
0.52449	0.00777856
0.523659	0.0077502
0.525335	0.0078951
0.525163	0.00785545
0.525933	0.00798409
0.52607	0.00790398
0.523934	0.00777213
0.525769	0.00772598
0.522971	0.0080193
0.52574	0.00771967
0.525465	0.007864
0.527937	0.00800681
0.525842	0.00807186
0.523255	0.00787863
0.524238	0.00777625
0.525138	0.00780345
0.526382	0.00782371
0.524159	0.0077727
0.52326	0.00778398
0.527109	0.00790792
0.527107	0.00782237
