# threads 8 processes 5 vertices 20000000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
2.81446	0.560437
2.59099	0.449163
2.60115	0.460853
2.5972	0.456349
2.59441	0.452142
2.59699	0.455825
2.59976	0.458909
2.59428	0.452126
2.59656	0.456439
2.59825	0.457312
2.5997	0.458397
2.60569	0.465197
2.59792	0.457419
2.59892	0.457937
2.60122	0.46059
2.61027	0.469924
2.60055	0.459549
2.59741	0.455768
2.61671	0.475368
2.59388	0.451793
2.59745	0.456457
2.5979	0.457637
2.59762	0.455529
2.59778	0.457468
2.60295	0.461979
2.59776	0.455503
2.60075	0.459796
2.5996	0.459015
2.59373	0.452119
2.59571	0.454275
