# threads 4 processes 14 vertices 10000000 edges 500000000
# algorithm_time (edges + reduction)	 reduction_time
0.943186	0.496533
0.955883	0.511928
0.963217	0.513764
0.957675	0.510108
0.945863	0.50172
0.947386	0.50175
0.949143	0.500888
0.96381	0.517271
0.957407	0.508049
0.972593	0.521629
0.945975	0.499829
0.96668	0.515667
0.955184	0.507186
0.948368	0.499465
0.953178	0.504491
0.962542	0.515738
0.964941	0.519675
0.966703	0.516459
0.97007	0.518977
0.942897	0.496542
0.954304	0.506544
0.964353	0.515151
0.945504	0.496411
0.952979	0.507586
0.993062	0.542324
0.967772	0.519686
0.9496	0.501634
0.963763	0.515321
0.956779	0.506731
0.961852	0.511965
